num_prefs,scale,scale_group,instance_idx,seed,satellites,tasks,hv,normalized_hv,igd_to_k200,nd_points,seconds,seconds_per_pref,avg_scheduled
50,s20_n800,large,0,20260701,20,800,0.2379653796846251,99.31134867665284,0.006163835723450017,27,4.4321770668029785,0.08864354133605958,130.7
100,s20_n800,large,0,20260701,20,800,0.23882200646948837,99.66884925690557,0.003978396624528385,37,17.810111045837402,0.178101110458374,130.87
150,s20_n800,large,0,20260701,20,800,0.23932874893935951,99.88033076812934,0.0029202700728788596,43,26.578287601470947,0.1771885840098063,130.83333333333334
200,s20_n800,large,0,20260701,20,800,0.23961549496162318,100.0,0.0,51,35.74121046066284,0.1787060523033142,130.87
20,s20_n800,large,1,20260702,20,800,0.22073401596978942,97.77956145060487,0.008390151210007376,13,1.6644132137298584,0.08322066068649292,122.75
50,s20_n800,large,1,20260702,20,800,0.22237536426135654,98.50663704623531,0.005329029225031358,26,4.137460708618164,0.08274921417236328,122.62
100,s20_n800,large,1,20260702,20,800,0.22383452642315535,99.15300881471494,0.0028838966933471496,39,17.1289005279541,0.17128900527954102,122.56
150,s20_n800,large,1,20260702,20,800,0.2256836093791335,99.97210558929669,0.0021019240324630633,37,25.577524662017822,0.1705168310801188,122.55333333333333
200,s20_n800,large,1,20260702,20,800,0.22574658005732337,100.0,0.0,42,34.08099365234375,0.17040496826171875,122.55
20,s20_n800,large,2,20260703,20,800,0.22606659542524649,98.65100896274299,0.011664811453690502,12,1.6587586402893066,0.08293793201446534,124.4
50,s20_n800,large,2,20260703,20,800,0.2275857869537695,99.3139542192703,0.005311176530002911,27,4.163604974746704,0.08327209949493408,124.36
100,s20_n800,large,2,20260703,20,800,0.22830479215234586,99.62771392426161,0.003647340296832917,37,17.22106695175171,0.1722106695175171,124.32
150,s20_n800,large,2,20260703,20,800,0.22888638158226873,99.88150809476271,0.00283335299330449,43,25.74120259284973,0.17160801728566488,124.30666666666667
200,s20_n800,large,2,20260703,20,800,0.22915791516194617,100.0,0.0,45,34.21329689025879,0.17106648445129394,124.25
20,s20_n800,large,3,20260704,20,800,0.24849991627860246,96.87496853752914,0.013809948338688934,12,1.8416345119476318,0.09208172559738159,137.0
50,s20_n800,large,3,20260704,20,800,0.2543896100552849,99.17100109905368,0.005436436237254621,26,4.583658218383789,0.09167316436767578,137.28
100,s20_n800,large,3,20260704,20,800,0.2543589277201991,99.15903992703154,0.004041495782490536,34,18.041443824768066,0.18041443824768066,137.26
150,s20_n800,large,3,20260704,20,800,0.2569798806607966,100.18078970248848,0.0025565504619415196,37,27.159884929656982,0.18106589953104654,137.26666666666668
200,s20_n800,large,3,20260704,20,800,0.256516125919911,100.0,0.0,46,36.06471657752991,0.18032358288764955,137.345
20,s20_n800,large,4,20260705,20,800,0.24860076536994652,98.75761145340962,0.010119388030108782,15,1.8514375686645508,0.09257187843322753,136.65
50,s20_n800,large,4,20260705,20,800,0.25068741684101975,99.58654178639664,0.004745115686057583,26,4.6153459548950195,0.0923069190979004,136.72
100,s20_n800,large,4,20260705,20,800,0.2510409027730704,99.72696543424726,0.0035889702797881093,37,18.1045925617218,0.18104592561721802,136.36
150,s20_n800,large,4,20260705,20,800,0.25199325011273155,100.10528908260362,0.0013799131982271202,50,27.163931608200073,0.18109287738800048,136.30666666666667
200,s20_n800,large,4,20260705,20,800,0.2517282077920927,100.0,0.0,49,36.111432790756226,0.18055716395378113,136.415
20,s20_n800,large,5,20260706,20,800,0.19030742935731743,97.5704587510108,0.011954592195110691,13,1.3392791748046875,0.06696395874023438,99.1
50,s20_n800,large,5,20260706,20,800,0.1931249305298595,99.0149892292208,0.004760250014413847,29,3.317992925643921,0.06635985851287841,98.9
100,s20_n800,large,5,20260706,20,800,0.192607772207937,98.74984259313159,0.0022010997319376283,40,15.052030563354492,0.15052030563354493,98.88
150,s20_n800,large,5,20260706,20,800,0.19301557952057816,98.95892505885973,0.0011976031577195492,44,23.02367639541626,0.15349117596944173,98.83333333333333
200,s20_n800,large,5,20260706,20,800,0.19504615617618573,100.0,0.0,50,30.59404444694519,0.15297022223472595,98.82
20,s20_n800,large,6,20260707,20,800,0.22848767248192867,97.319016385054,0.011290932417823557,14,1.7100749015808105,0.08550374507904053,127.2
50,s20_n800,large,6,20260707,20,800,0.23175383739439287,98.71016345736501,0.006440138951886679,24,4.299881458282471,0.08599762916564942,127.7
100,s20_n800,large,6,20260707,20,800,0.23343771833730875,99.42737342888798,0.0027475724423536704,43,17.347905158996582,0.17347905158996582,127.38
150,s20_n800,large,6,20260707,20,800,0.2337898389039477,99.57735100457954,0.0020584744006825885,47,26.23457407951355,0.17489716053009033,127.27333333333333
200,s20_n800,large,6,20260707,20,800,0.23478214327392155,100.0,0.0,49,34.90599751472473,0.17452998757362365,127.365
20,s20_n800,large,7,20260708,20,800,0.22719841399374402,97.66582080383785,0.016544695322240194,12,1.653968334197998,0.0826984167098999,123.15
50,s20_n800,large,7,20260708,20,800,0.23079539125832169,99.21205403136115,0.007684858429143921,24,4.105799674987793,0.08211599349975586,123.02
100,s20_n800,large,7,20260708,20,800,0.2322440588334809,99.8347930078917,0.003853864307814766,33,17.266309022903442,0.17266309022903442,122.99
150,s20_n800,large,7,20260708,20,800,0.23250230195836513,99.9458040238377,0.00290178294582678,37,25.911468029022217,0.17274312019348145,122.94666666666667
200,s20_n800,large,7,20260708,20,800,0.23262837717820736,100.0,0.0,39,34.53024983406067,0.17265124917030333,122.81
20,s20_n800,large,8,20260709,20,800,0.23995949848345108,98.19954396793736,0.011504414483056134,16,1.8371152877807617,0.09185576438903809,136.35
50,s20_n800,large,8,20260709,20,800,0.24286372539880796,99.38805186393598,0.007452126174321425,26,4.54912257194519,0.09098245143890381,136.16
100,s20_n800,large,8,20260709,20,800,0.24394415532581826,99.83020033812544,0.0027049238574196046,35,18.306610107421875,0.18306610107421875,136.05
150,s20_n800,large,8,20260709,20,800,0.24296412534993075,99.42913892019746,0.003350724310163641,47,27.13333487510681,0.18088889916737874,136.08
200,s20_n800,large,8,20260709,20,800,0.2443590762109843,100.0,0.0,43,36.43946695327759,0.18219733476638794,135.935
20,s20_n800,large,9,20260710,20,800,0.24860076536994652,98.75761145340962,0.010119388030108782,15,1.865973711013794,0.0932986855506897,136.65
50,s20_n800,large,9,20260710,20,800,0.25068741684101975,99.58654178639664,0.004745115686057583,26,4.623733043670654,0.09247466087341309,136.72
100,s20_n800,large,9,20260710,20,800,0.2510409027730704,99.72696543424726,0.0035889702797881093,37,18.104119777679443,0.18104119777679442,136.36
150,s20_n800,large,9,20260710,20,800,0.25199325011273155,100.10528908260362,0.0013799131982271202,50,27.091079711914062,0.18060719807942707,136.30666666666667
200,s20_n800,large,9,20260710,20,800,0.2517282077920927,100.0,0.0,49,36.00542616844177,0.18002713084220887,136.415
