inst_idx,scale,instance_idx,seed,file,method,front_type,point_idx,f1,f2
,s10_n300,4,20260701,,KDPCS,all,30,0.23840205041967186,0.9745562968598876
,s10_n300,4,20260701,,KDPCS,all,31,0.22742469149530048,0.9613439209848832
,s10_n300,4,20260701,,KDPCS,all,32,0.23534298304633636,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,33,0.23534298304633633,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,34,0.23534298304633633,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,35,0.23534298304633633,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,36,0.23534298304633633,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,37,0.23534298304633633,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,38,0.23534298304633633,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,39,0.2323072381513006,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,40,0.2323072381513006,0.9698745298999468
,s10_n300,4,20260701,,KDPCS,all,41,0.2287828840374682,0.9833080620571535
,s10_n300,4,20260701,,KDPCS,all,42,0.21108238131007548,0.9833297195812126
,s10_n300,4,20260701,,KDPCS,all,43,0.21108238131007548,0.9833297195812126
,s10_n300,4,20260701,,KDPCS,all,44,0.21296396485920666,0.9857825016030655
,s10_n300,4,20260701,,KDPCS,all,45,0.21592005385116347,0.9780543249886127
,s10_n300,4,20260701,,KDPCS,all,46,0.21592005385116347,0.9780543249886127
,s10_n300,4,20260701,,KDPCS,all,47,0.21592005385116347,0.9780543249886127
,s10_n300,4,20260701,,KDPCS,all,48,0.21672171227223866,0.9644765276484654
,s10_n300,4,20260701,,KDPCS,all,49,0.21672171227223866,0.9644765276484654
,s10_n300,4,20260701,,KDPCS,nd,0,0.21296396485920666,0.9857825016030655
,s10_n300,4,20260701,,KDPCS,nd,1,0.2287828840374682,0.9833080620571535
,s10_n300,4,20260701,,KDPCS,nd,2,0.23840205041967186,0.9745562968598876
,s10_n300,4,20260701,,KDPCS,nd,3,0.25454270836987564,0.9653689339559178
,s10_n300,4,20260701,,KDPCS,nd,4,0.2617123245027613,0.9515309524889418
,s10_n300,4,20260701,,KDPCS,nd,5,0.2773586834116224,0.9406975428932527
,s10_n300,4,20260701,,KDPCS,nd,6,0.2910065079259491,0.9302696265105814
,s10_n300,4,20260701,,KDPCS,nd,7,0.30686987256031684,0.9008198272256247
,s10_n300,4,20260701,,KDPCS,nd,8,0.3087874463575479,0.8933442106450575
,s10_n300,4,20260701,,KDPCS,nd,9,0.32112317843342103,0.8581771597242478
,s10_n300,4,20260701,,KDPCS,nd,10,0.32468779717303675,0.8499426224745835
,s10_n300,4,20260701,,KDPCS,nd,11,0.3367039657369722,0.7974735785626276
,s10_n300,4,20260701,,KDPCS,nd,12,0.34106552893563047,0.7814725499008482
,s10_n300,4,20260701,,KDPCS,nd,13,0.34387077930357796,0.7193401396708837
,s10_n300,4,20260701,,KDPCS,nd,14,0.3487061428791781,0.6839005412131904
,s10_n300,4,20260701,,KDPCS,nd,15,0.3631743310335173,0.6221770491065439
,s10_n300,4,20260701,,KDPCS,union_ref_nd,0,0.21296396485920666,0.9857825016030655
,s10_n300,4,20260701,,KDPCS,union_ref_nd,1,0.2287828840374682,0.9833080620571535
,s10_n300,4,20260701,,KDPCS,union_ref_nd,2,0.23840205041967186,0.9745562968598876
,s10_n300,4,20260701,,KDPCS,union_ref_nd,3,0.25454270836987564,0.9653689339559178
,s10_n300,4,20260701,,KDPCS,union_ref_nd,4,0.2617123245027613,0.9515309524889418
,s10_n300,4,20260701,,KDPCS,union_ref_nd,5,0.2773586834116224,0.9406975428932527
,s10_n300,4,20260701,,KDPCS,union_ref_nd,6,0.2910065079259491,0.9302696265105814
,s10_n300,4,20260701,,KDPCS,union_ref_nd,7,0.30686987256031684,0.9008198272256247
,s10_n300,4,20260701,,KDPCS,union_ref_nd,8,0.3087874463575479,0.8933442106450575
,s10_n300,4,20260701,,KDPCS,union_ref_nd,9,0.32112317843342103,0.8581771597242478
,s10_n300,4,20260701,,KDPCS,union_ref_nd,10,0.32468779717303675,0.8499426224745835
,s10_n300,4,20260701,,KDPCS,union_ref_nd,11,0.3367039657369722,0.7974735785626276
,s10_n300,4,20260701,,KDPCS,union_ref_nd,12,0.34106552893563047,0.7814725499008482
,s10_n300,4,20260701,,KDPCS,union_ref_nd,13,0.34387077930357796,0.7193401396708837
,s10_n300,4,20260701,,KDPCS,union_ref_nd,14,0.3487061428791781,0.6839005412131904
,s10_n300,4,20260701,,KDPCS,union_ref_nd,15,0.3631743310335173,0.6221770491065439
,s10_n400,4,20260701,,KDPCS,all,0,0.2712636593396777,0.4408149163836287
,s10_n400,4,20260701,,KDPCS,all,1,0.27400929303616806,0.5681602731142215
,s10_n400,4,20260701,,KDPCS,all,2,0.27746492529907185,0.6127299440742587
,s10_n400,4,20260701,,KDPCS,all,3,0.2658998562143228,0.6984070298815438
,s10_n400,4,20260701,,KDPCS,all,4,0.2674323475811276,0.7337329508007718
,s10_n400,4,20260701,,KDPCS,all,5,0.26281827443043493,0.7367613297631893
,s10_n400,4,20260701,,KDPCS,all,6,0.2664368322831084,0.7594167561925815
,s10_n400,4,20260701,,KDPCS,all,7,0.26805857101211655,0.7509372444733837
,s10_n400,4,20260701,,KDPCS,all,8,0.26156950262338835,0.7642556341892225
,s10_n400,4,20260701,,KDPCS,all,9,0.2602730818031773,0.7803161509745601
,s10_n400,4,20260701,,KDPCS,all,10,0.2591531509224029,0.7899087164515732
,s10_n400,4,20260701,,KDPCS,all,11,0.2552573924888217,0.8282247378608714
,s10_n400,4,20260701,,KDPCS,all,12,0.2552573924888217,0.8282247378608714
,s10_n400,4,20260701,,KDPCS,all,13,0.24884599721148964,0.837502983250444
,s10_n400,4,20260701,,KDPCS,all,14,0.24884599721148964,0.837502983250444
,s10_n400,4,20260701,,KDPCS,all,15,0.24884599721148964,0.837502983250444
,s10_n400,4,20260701,,KDPCS,all,16,0.24119518801275902,0.8516830866725045
,s10_n400,4,20260701,,KDPCS,all,17,0.22190803618877677,0.9179964166494534
,s10_n400,4,20260701,,KDPCS,all,18,0.21203952796724537,0.9291974278526248
,s10_n400,4,20260701,,KDPCS,all,19,0.21305546109143753,0.915085623652464
,s10_n400,4,20260701,,KDPCS,all,20,0.2129032506711341,0.9150856236524642
,s10_n400,4,20260701,,KDPCS,all,21,0.21296115163687024,0.9357651423035239
,s10_n400,4,20260701,,KDPCS,all,22,0.21296115163687024,0.9357651423035239
,s10_n400,4,20260701,,KDPCS,all,23,0.20553433747391456,0.9434083140708411
,s10_n400,4,20260701,,KDPCS,all,24,0.20553433747391456,0.9434083140708411
,s10_n400,4,20260701,,KDPCS,all,25,0.20038346366461163,0.9581681291970777
,s10_n400,4,20260701,,KDPCS,all,26,0.20076443023806087,0.9581681291970777
,s10_n400,4,20260701,,KDPCS,all,27,0.20076443023806087,0.9581681291970777
,s10_n400,4,20260701,,KDPCS,all,28,0.17883010619187972,0.9740896544575104
,s10_n400,4,20260701,,KDPCS,all,29,0.17550387495612868,0.9780016920772012
,s10_n400,4,20260701,,KDPCS,all,30,0.17550387495612868,0.9780016920772012
,s10_n400,4,20260701,,KDPCS,all,31,0.17885122004814452,0.9780016920772012
,s10_n400,4,20260701,,KDPCS,all,32,0.17889969702480513,0.9780016920772012
,s10_n400,4,20260701,,KDPCS,all,33,0.16762635896196523,0.9675120878388326
,s10_n400,4,20260701,,KDPCS,all,34,0.16762635896196523,0.9675120878388326
,s10_n400,4,20260701,,KDPCS,all,35,0.16762635896196523,0.9675120878388325
,s10_n400,4,20260701,,KDPCS,all,36,0.16755400526732633,0.9675120878388326
,s10_n400,4,20260701,,KDPCS,all,37,0.1668092255228079,0.9626857580195193
,s10_n400,4,20260701,,KDPCS,all,38,0.1668092255228079,0.9626857580195193
,s10_n400,4,20260701,,KDPCS,all,39,0.1668092255228079,0.9626857580195193
,s10_n400,4,20260701,,KDPCS,all,40,0.1761597086048509,0.959174539121368
,s10_n400,4,20260701,,KDPCS,all,41,0.1814687084642927,0.9648947335439569
,s10_n400,4,20260701,,KDPCS,all,42,0.18180097423641348,0.9422171947196425
,s10_n400,4,20260701,,KDPCS,all,43,0.1760398126381689,0.9242752596530242
,s10_n400,4,20260701,,KDPCS,all,44,0.1760398126381689,0.924275259653024
,s10_n400,4,20260701,,KDPCS,all,45,0.17331849287490336,0.9199612371663127
,s10_n400,4,20260701,,KDPCS,all,46,0.1733184928749034,0.9199612371663128
,s10_n400,4,20260701,,KDPCS,all,47,0.1733184928749034,0.9199612371663128
,s10_n400,4,20260701,,KDPCS,all,48,0.16797174498874584,0.9880971713242764
,s10_n400,4,20260701,,KDPCS,all,49,0.1679717449887459,0.9880971713242767
,s10_n400,4,20260701,,KDPCS,nd,0,0.16797174498874584,0.9880971713242764
,s10_n400,4,20260701,,KDPCS,nd,1,0.17889969702480513,0.9780016920772012
,s10_n400,4,20260701,,KDPCS,nd,2,0.1814687084642927,0.9648947335439569
,s10_n400,4,20260701,,KDPCS,nd,3,0.20076443023806087,0.9581681291970777
,s10_n400,4,20260701,,KDPCS,nd,4,0.20553433747391456,0.9434083140708411
,s10_n400,4,20260701,,KDPCS,nd,5,0.21296115163687024,0.9357651423035239
,s10_n400,4,20260701,,KDPCS,nd,6,0.22190803618877677,0.9179964166494534
,s10_n400,4,20260701,,KDPCS,nd,7,0.24119518801275902,0.8516830866725045
,s10_n400,4,20260701,,KDPCS,nd,8,0.24884599721148964,0.837502983250444
,s10_n400,4,20260701,,KDPCS,nd,9,0.2552573924888217,0.8282247378608714
,s10_n400,4,20260701,,KDPCS,nd,10,0.2591531509224029,0.7899087164515732
,s10_n400,4,20260701,,KDPCS,nd,11,0.2602730818031773,0.7803161509745601
,s10_n400,4,20260701,,KDPCS,nd,12,0.26156950262338835,0.7642556341892225
,s10_n400,4,20260701,,KDPCS,nd,13,0.2664368322831084,0.7594167561925815
,s10_n400,4,20260701,,KDPCS,nd,14,0.26805857101211655,0.7509372444733837
,s10_n400,4,20260701,,KDPCS,nd,15,0.27746492529907185,0.6127299440742587
,s10_n400,4,20260701,,KDPCS,union_ref_nd,0,0.16797174498874584,0.9880971713242764
,s10_n400,4,20260701,,KDPCS,union_ref_nd,1,0.17889969702480513,0.9780016920772012
,s10_n400,4,20260701,,KDPCS,union_ref_nd,2,0.1814687084642927,0.9648947335439569
,s10_n400,4,20260701,,KDPCS,union_ref_nd,3,0.20076443023806087,0.9581681291970777
,s10_n400,4,20260701,,KDPCS,union_ref_nd,4,0.20553433747391456,0.9434083140708411
,s10_n400,4,20260701,,KDPCS,union_ref_nd,5,0.21296115163687024,0.9357651423035239
,s10_n400,4,20260701,,KDPCS,union_ref_nd,6,0.22190803618877677,0.9179964166494534
,s10_n400,4,20260701,,KDPCS,union_ref_nd,7,0.24119518801275902,0.8516830866725045
,s10_n400,4,20260701,,KDPCS,union_ref_nd,8,0.24884599721148964,0.837502983250444
,s10_n400,4,20260701,,KDPCS,union_ref_nd,9,0.2552573924888217,0.8282247378608714
,s10_n400,4,20260701,,KDPCS,union_ref_nd,10,0.2591531509224029,0.7899087164515732
,s10_n400,4,20260701,,KDPCS,union_ref_nd,11,0.2602730818031773,0.7803161509745601
,s10_n400,4,20260701,,KDPCS,union_ref_nd,12,0.26156950262338835,0.7642556341892225
,s10_n400,4,20260701,,KDPCS,union_ref_nd,13,0.2664368322831084,0.7594167561925815
,s10_n400,4,20260701,,KDPCS,union_ref_nd,14,0.26805857101211655,0.7509372444733837
,s10_n400,4,20260701,,KDPCS,union_ref_nd,15,0.27746492529907185,0.6127299440742587
,s15_n400,4,20260701,,KDPCS,all,0,0.39921579065188356,0.6197537874069905
,s15_n400,4,20260701,,KDPCS,all,1,0.397206304760677,0.6394433553825394
,s15_n400,4,20260701,,KDPCS,all,2,0.4015949523281335,0.6709695134519134
,s15_n400,4,20260701,,KDPCS,all,3,0.388978532838798,0.738374269498478
,s15_n400,4,20260701,,KDPCS,all,4,0.38445826457085414,0.7889257046314203
,s15_n400,4,20260701,,KDPCS,all,5,0.39190097875956076,0.772902505092332
,s15_n400,4,20260701,,KDPCS,all,6,0.3905296315906389,0.76920145479275
,s15_n400,4,20260701,,KDPCS,all,7,0.3891218335157593,0.7737155264305506
,s15_n400,4,20260701,,KDPCS,all,8,0.38517192980578485,0.7889257046314205
,s15_n400,4,20260701,,KDPCS,all,9,0.3860691548974572,0.7952393735077353
,s15_n400,4,20260701,,KDPCS,all,10,0.38413511892883373,0.8161167973761398
,s15_n400,4,20260701,,KDPCS,all,11,0.3763883699931856,0.8329480618285116
,s15_n400,4,20260701,,KDPCS,all,12,0.3744923751885604,0.84326477566007
,s15_n400,4,20260701,,KDPCS,all,13,0.3804997091264602,0.8329480618285114
,s15_n400,4,20260701,,KDPCS,all,14,0.3664709970802378,0.867826623779789
,s15_n400,4,20260701,,KDPCS,all,15,0.3664709970802378,0.867826623779789
,s15_n400,4,20260701,,KDPCS,all,16,0.3694085986082993,0.870169817642261
,s15_n400,4,20260701,,KDPCS,all,17,0.33449560920999755,0.9239096965595516
,s15_n400,4,20260701,,KDPCS,all,18,0.329023213295093,0.943452436121593
,s15_n400,4,20260701,,KDPCS,all,19,0.3209054657610239,0.943452436121593
,s15_n400,4,20260701,,KDPCS,all,20,0.3228155556747284,0.9340462204442497
,s15_n400,4,20260701,,KDPCS,all,21,0.31190896291688935,0.9554664286391931
,s15_n400,4,20260701,,KDPCS,all,22,0.31466277119165825,0.9554664286391928
,s15_n400,4,20260701,,KDPCS,all,23,0.308499878033869,0.9532419868344184
,s15_n400,4,20260701,,KDPCS,all,24,0.308499878033869,0.9532419868344184
,s15_n400,4,20260701,,KDPCS,all,25,0.2811200866579626,0.9725635101141713
,s15_n400,4,20260701,,KDPCS,all,26,0.28679007421470215,0.974463878375247
,s15_n400,4,20260701,,KDPCS,all,27,0.28679007421470215,0.974463878375247
,s15_n400,4,20260701,,KDPCS,all,28,0.27370426705987383,0.9534628235168211
,s15_n400,4,20260701,,KDPCS,all,29,0.28315630763723626,0.9731735600219263
,s15_n400,4,20260701,,KDPCS,all,30,0.27893559084843567,0.9731735600219263
,s15_n400,4,20260701,,KDPCS,all,31,0.2816051618302626,0.9731735600219263
,s15_n400,4,20260701,,KDPCS,all,32,0.2774244562012459,0.9731735600219263
,s15_n400,4,20260701,,KDPCS,all,33,0.2614676906185719,0.9814815125895031
,s15_n400,4,20260701,,KDPCS,all,34,0.2614676906185719,0.9814815125895031
,s15_n400,4,20260701,,KDPCS,all,35,0.2614676906185719,0.9814815125895031
,s15_n400,4,20260701,,KDPCS,all,36,0.2639474383817216,0.9780560021048204
,s15_n400,4,20260701,,KDPCS,all,37,0.2639474383817216,0.9780560021048204
,s15_n400,4,20260701,,KDPCS,all,38,0.2639474383817216,0.9780560021048204
,s15_n400,4,20260701,,KDPCS,all,39,0.2639474383817216,0.9780560021048204
,s15_n400,4,20260701,,KDPCS,all,40,0.2612334570855081,0.9505144757052165
,s15_n400,4,20260701,,KDPCS,all,41,0.2658160991555002,0.9381631300090547
,s15_n400,4,20260701,,KDPCS,all,42,0.26340133188748205,0.9351792821252894
,s15_n400,4,20260701,,KDPCS,all,43,0.26355187859127427,0.9351792821252894
,s15_n400,4,20260701,,KDPCS,all,44,0.2515446410138655,0.9481973494014971
,s15_n400,4,20260701,,KDPCS,all,45,0.24556198464957674,0.9553052967509206
,s15_n400,4,20260701,,KDPCS,all,46,0.24556198464957674,0.9553052967509206
,s15_n400,4,20260701,,KDPCS,all,47,0.24556198464957674,0.9553052967509206
,s15_n400,4,20260701,,KDPCS,all,48,0.24752951030587209,0.9652475275673679
,s15_n400,4,20260701,,KDPCS,all,49,0.24752951030587209,0.9652475275673679
,s15_n400,4,20260701,,KDPCS,nd,0,0.2614676906185719,0.9814815125895031
,s15_n400,4,20260701,,KDPCS,nd,1,0.2639474383817216,0.9780560021048204
,s15_n400,4,20260701,,KDPCS,nd,2,0.28679007421470215,0.974463878375247
,s15_n400,4,20260701,,KDPCS,nd,3,0.31466277119165825,0.9554664286391928
,s15_n400,4,20260701,,KDPCS,nd,4,0.329023213295093,0.943452436121593
,s15_n400,4,20260701,,KDPCS,nd,5,0.33449560920999755,0.9239096965595516
,s15_n400,4,20260701,,KDPCS,nd,6,0.3694085986082993,0.870169817642261
,s15_n400,4,20260701,,KDPCS,nd,7,0.3744923751885604,0.84326477566007
,s15_n400,4,20260701,,KDPCS,nd,8,0.3804997091264602,0.8329480618285114
,s15_n400,4,20260701,,KDPCS,nd,9,0.38413511892883373,0.8161167973761398
,s15_n400,4,20260701,,KDPCS,nd,10,0.3860691548974572,0.7952393735077353
,s15_n400,4,20260701,,KDPCS,nd,11,0.3891218335157593,0.7737155264305506
,s15_n400,4,20260701,,KDPCS,nd,12,0.39190097875956076,0.772902505092332
,s15_n400,4,20260701,,KDPCS,nd,13,0.4015949523281335,0.6709695134519134
,s15_n400,4,20260701,,KDPCS,union_ref_nd,0,0.2614676906185719,0.9814815125895031
,s15_n400,4,20260701,,KDPCS,union_ref_nd,1,0.2639474383817216,0.9780560021048204
,s15_n400,4,20260701,,KDPCS,union_ref_nd,2,0.28679007421470215,0.974463878375247
,s15_n400,4,20260701,,KDPCS,union_ref_nd,3,0.31466277119165825,0.9554664286391928
,s15_n400,4,20260701,,KDPCS,union_ref_nd,4,0.329023213295093,0.943452436121593
,s15_n400,4,20260701,,KDPCS,union_ref_nd,5,0.33449560920999755,0.9239096965595516
,s15_n400,4,20260701,,KDPCS,union_ref_nd,6,0.3694085986082993,0.870169817642261
,s15_n400,4,20260701,,KDPCS,union_ref_nd,7,0.3744923751885604,0.84326477566007
,s15_n400,4,20260701,,KDPCS,union_ref_nd,8,0.3804997091264602,0.8329480618285114
,s15_n400,4,20260701,,KDPCS,union_ref_nd,9,0.38413511892883373,0.8161167973761398
,s15_n400,4,20260701,,KDPCS,union_ref_nd,10,0.3860691548974572,0.7952393735077353
,s15_n400,4,20260701,,KDPCS,union_ref_nd,11,0.3891218335157593,0.7737155264305506
,s15_n400,4,20260701,,KDPCS,union_ref_nd,12,0.39190097875956076,0.772902505092332
,s15_n400,4,20260701,,KDPCS,union_ref_nd,13,0.4015949523281335,0.6709695134519134
,s15_n600,4,20260701,,KDPCS,all,0,0.27328841220059885,0.4476741376877959
,s15_n600,4,20260701,,KDPCS,all,1,0.2801200731511332,0.5096655579118392
,s15_n600,4,20260701,,KDPCS,all,2,0.2722897869791633,0.6085994033170238
,s15_n600,4,20260701,,KDPCS,all,3,0.27267307210887637,0.657506447986674
,s15_n600,4,20260701,,KDPCS,all,4,0.2620535201733221,0.7168269678039053
,s15_n600,4,20260701,,KDPCS,all,5,0.26396336169592577,0.7013401294590409
,s15_n600,4,20260701,,KDPCS,all,6,0.26021093344283014,0.7289031265687814
,s15_n600,4,20260701,,KDPCS,all,7,0.25904087237908374,0.7408785306807305
,s15_n600,4,20260701,,KDPCS,all,8,0.25956517058441847,0.7408785306807304
,s15_n600,4,20260701,,KDPCS,all,9,0.2549693037202321,0.7611627334335445
,s15_n600,4,20260701,,KDPCS,all,10,0.2577629757723743,0.776114353398284
,s15_n600,4,20260701,,KDPCS,all,11,0.24648867202760594,0.8373411717912174
,s15_n600,4,20260701,,KDPCS,all,12,0.24648867202760594,0.8373411717912174
,s15_n600,4,20260701,,KDPCS,all,13,0.24648867202760588,0.8373411717912174
,s15_n600,4,20260701,,KDPCS,all,14,0.24503833583967455,0.8373411717912176
,s15_n600,4,20260701,,KDPCS,all,15,0.24503833583967455,0.8373411717912176
,s15_n600,4,20260701,,KDPCS,all,16,0.23071059223393367,0.8697059161568623
,s15_n600,4,20260701,,KDPCS,all,17,0.21395700193680992,0.9190147332731936
,s15_n600,4,20260701,,KDPCS,all,18,0.20694484427393872,0.9253777643197055
,s15_n600,4,20260701,,KDPCS,all,19,0.20150644127505538,0.9304297632267484
,s15_n600,4,20260701,,KDPCS,all,20,0.20066551354179163,0.9404812833879362
,s15_n600,4,20260701,,KDPCS,all,21,0.19573872708641282,0.9536299785628171
,s15_n600,4,20260701,,KDPCS,all,22,0.19321495526333343,0.9600208157524847
,s15_n600,4,20260701,,KDPCS,all,23,0.18701896117928252,0.9698647421298348
,s15_n600,4,20260701,,KDPCS,all,24,0.19303934581556215,0.9634178421970534
,s15_n600,4,20260701,,KDPCS,all,25,0.17937815055546721,0.975026507038736
,s15_n600,4,20260701,,KDPCS,all,26,0.1802705045267098,0.9723204829355505
,s15_n600,4,20260701,,KDPCS,all,27,0.1802705045267098,0.9723204829355505
,s15_n600,4,20260701,,KDPCS,all,28,0.18258133217647934,0.9593522974687341
,s15_n600,4,20260701,,KDPCS,all,29,0.17447476853292013,0.96180803827445
,s15_n600,4,20260701,,KDPCS,all,30,0.17352176557852808,0.9645140623776353
,s15_n600,4,20260701,,KDPCS,all,31,0.16748093711089485,0.9681626817908336
,s15_n600,4,20260701,,KDPCS,all,32,0.16863383721023456,0.9525314877078033
,s15_n600,4,20260701,,KDPCS,all,33,0.15912372835977598,0.9708687058940189
,s15_n600,4,20260701,,KDPCS,all,34,0.15912372835977598,0.9708687058940189
,s15_n600,4,20260701,,KDPCS,all,35,0.15912372835977598,0.9708687058940189
,s15_n600,4,20260701,,KDPCS,all,36,0.16113868641349433,0.970868705894019
,s15_n600,4,20260701,,KDPCS,all,37,0.1571775227421701,0.9553630241513068
,s15_n600,4,20260701,,KDPCS,all,38,0.1571775227421701,0.9553630241513068
,s15_n600,4,20260701,,KDPCS,all,39,0.16180137766926392,0.9553630241513067
,s15_n600,4,20260701,,KDPCS,all,40,0.15969443018944002,0.9553630241513067
,s15_n600,4,20260701,,KDPCS,all,41,0.15775966413195489,0.9553630241513067
,s15_n600,4,20260701,,KDPCS,all,42,0.15208649838420785,0.9747223299600845
,s15_n600,4,20260701,,KDPCS,all,43,0.15208649838420785,0.9747223299600845
,s15_n600,4,20260701,,KDPCS,all,44,0.14912397646514716,0.9535374362261693
,s15_n600,4,20260701,,KDPCS,all,45,0.14441976979427348,0.9811878105304183
,s15_n600,4,20260701,,KDPCS,all,46,0.14441976979427348,0.9811878105304183
,s15_n600,4,20260701,,KDPCS,all,47,0.14441976979427348,0.9811878105304183
,s15_n600,4,20260701,,KDPCS,all,48,0.1478181146056813,0.9628505923442029
,s15_n600,4,20260701,,KDPCS,all,49,0.1478181146056813,0.9628505923442029
,s15_n600,4,20260701,,KDPCS,nd,0,0.14441976979427348,0.9811878105304183
,s15_n600,4,20260701,,KDPCS,nd,1,0.17937815055546721,0.975026507038736
,s15_n600,4,20260701,,KDPCS,nd,2,0.1802705045267098,0.9723204829355505
,s15_n600,4,20260701,,KDPCS,nd,3,0.18701896117928252,0.9698647421298348
,s15_n600,4,20260701,,KDPCS,nd,4,0.19303934581556215,0.9634178421970534
,s15_n600,4,20260701,,KDPCS,nd,5,0.19321495526333343,0.9600208157524847
,s15_n600,4,20260701,,KDPCS,nd,6,0.19573872708641282,0.9536299785628171
,s15_n600,4,20260701,,KDPCS,nd,7,0.20066551354179163,0.9404812833879362
,s15_n600,4,20260701,,KDPCS,nd,8,0.20150644127505538,0.9304297632267484
,s15_n600,4,20260701,,KDPCS,nd,9,0.20694484427393872,0.9253777643197055
,s15_n600,4,20260701,,KDPCS,nd,10,0.21395700193680992,0.9190147332731936
,s15_n600,4,20260701,,KDPCS,nd,11,0.23071059223393367,0.8697059161568623
,s15_n600,4,20260701,,KDPCS,nd,12,0.24648867202760594,0.8373411717912174
,s15_n600,4,20260701,,KDPCS,nd,13,0.2577629757723743,0.776114353398284
,s15_n600,4,20260701,,KDPCS,nd,14,0.25956517058441847,0.7408785306807304
,s15_n600,4,20260701,,KDPCS,nd,15,0.26021093344283014,0.7289031265687814
,s15_n600,4,20260701,,KDPCS,nd,16,0.2620535201733221,0.7168269678039053
,s15_n600,4,20260701,,KDPCS,nd,17,0.26396336169592577,0.7013401294590409
,s15_n600,4,20260701,,KDPCS,nd,18,0.27267307210887637,0.657506447986674
,s15_n600,4,20260701,,KDPCS,nd,19,0.2801200731511332,0.5096655579118392
,s15_n600,4,20260701,,KDPCS,union_ref_nd,0,0.14441976979427348,0.9811878105304183
,s15_n600,4,20260701,,KDPCS,union_ref_nd,1,0.17937815055546721,0.975026507038736
,s15_n600,4,20260701,,KDPCS,union_ref_nd,2,0.1802705045267098,0.9723204829355505
